CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST02330,21.0,Female,10,23.76,2906.33,Two year,Fiber optic,Electronic check,No,2,No,Yes,No
CUST02331,31.0,Male,2,101.98,2191.51,Month-to-month,DSL,Mailed check,No,2,No,Yes,No
CUST02332,21.0,Male,0,30.62,96.06,Month-to-month,DSL,Mailed check,No,4,No,Yes,No
CUST02333,49.0,Male,0,60.37,437.94,Month-to-month,No,Bank transfer,No,0,No,Yes,Yes
CUST02334,53.0,Female,5,77.12,4445.29,Two year,Fiber optic,Electronic check,No,6,Yes,No,No
CUST02335,24.0,Male,2,20.78,544.45,Month-to-month,No,Electronic check,No,1,No,No,No
CUST02336,38.0,Female,3,85.28,3132.31,One year,DSL,Bank transfer,No,1,Yes,Yes,No
CUST02337,41.0,Female,0,85.96,428.61,Month-to-month,Fiber optic,Bank transfer,No,0,No,Yes,Yes
CUST02338,37.0,Female,7,85.25,7046.79,Month-to-month,Fiber optic,Electronic check,No,4,No,Yes,No
CUST02339,24.0,Male,0,36.36,126.95,Two year,Fiber optic,Bank transfer,No,4,Yes,Yes,Yes
CUST02340,39.0,Female,4,45.58,2239.05,Month-to-month,Fiber optic,Mailed check,No,0,Yes,Yes,No
CUST02341,56.0,Female,5,44.75,2796.83,Month-to-month,DSL,Electronic check,No,0,Yes,Yes,No
CUST02342,22.0,Male,1,115.99,1570.55,One year,Fiber optic,Credit card,No,4,Yes,Yes,No
CUST02343,22.0,Female,6,26.77,1946.63,Month-to-month,Fiber optic,Electronic check,No,0,No,No,No
CUST02344,36.0,Female,6,62.88,4383.44,Month-to-month,DSL,Bank transfer,No,2,Yes,No,No
CUST02345,66.0,Male,0,107.11,853.22,Two year,Fiber optic,Credit card,No,2,No,No,No
CUST02346,52.0,Male,3,96.94,3760.36,Two year,Fiber optic,Mailed check,No,4,No,Yes,Yes
CUST02347,53.0,Male,3,102.23,3534.84,Month-to-month,DSL,Mailed check,Yes,2,No,No,No
CUST02348,36.0,Female,4,117.21,5570.1,Month-to-month,DSL,Mailed check,No,2,Yes,Yes,No
CUST02349,48.0,Male,0,58.73,181.14,Month-to-month,Fiber optic,Bank transfer,No,6,No,No,No
CUST02350,19.0,Female,0,50.97,407.35,Two year,DSL,Electronic check,No,1,Yes,No,Yes
CUST02351,50.0,Female,6,23.08,1595.72,One year,DSL,Bank transfer,No,1,Yes,No,No
CUST02352,65.0,Female,8,35.02,3358.7,Month-to-month,Fiber optic,Electronic check,No,0,No,No,No
CUST02353,49.0,Male,0,76.2,492.16,Two year,DSL,Bank transfer,No,6,No,No,No
CUST02354,63.0,Female,1,35.78,333.94,One year,Fiber optic,Mailed check,No,3,Yes,No,Yes
CUST02355,,Male,5,93.62,5435.08,Month-to-month,DSL,Bank transfer,No,0,Yes,Yes,Yes
CUST02356,24.0,Male,5,23.74,1465.94,Month-to-month,No,Electronic check,Yes,3,No,Yes,No
CUST02357,64.0,Female,1,45.96,483.26,Month-to-month,DSL,Mailed check,No,2,Yes,Yes,No
CUST02358,21.0,Male,8,89.54,8716.33,Two year,DSL,Mailed check,Yes,6,Yes,No,Yes
CUST02359,45.0,Female,3,,1708.28,Two year,Fiber optic,Credit card,No,1,No,Yes,Yes
CUST02360,25.0,Male,6,92.87,6634.77,Month-to-month,DSL,Electronic check,Yes,3,Yes,No,Yes
CUST02361,19.0,Male,5,119.57,,One year,Fiber optic,Credit card,No,2,Yes,No,No
CUST02362,40.0,Male,10,99.7,11670.96,One year,Fiber optic,Credit card,No,0,No,Yes,No
CUST02363,33.0,Female,10,54.19,6500.35,Month-to-month,Fiber optic,Credit card,No,4,Yes,Yes,No
CUST02364,43.0,Female,2,110.04,2358.08,Month-to-month,DSL,Mailed check,Yes,0,Yes,No,No
CUST02365,47.0,Female,7,25.14,2145.57,One year,No,Credit card,No,3,No,Yes,Yes
CUST02366,20.0,Male,6,92.49,6593.26,Month-to-month,Fiber optic,Electronic check,No,3,No,No,No
CUST02367,24.0,Male,8,22.35,2170.31,Month-to-month,DSL,Electronic check,No,2,Yes,No,Yes
CUST02368,46.0,Female,2,37.47,878.6,Month-to-month,DSL,Credit card,No,0,No,Yes,No
CUST02369,36.0,Male,0,118.74,803.87,Month-to-month,Fiber optic,Credit card,Yes,6,Yes,No,No
CUST02370,55.0,Male,1,56.09,785.21,One year,No,Credit card,No,1,No,Yes,No
CUST02371,51.0,Female,10,102.04,12479.82,Month-to-month,DSL,Credit card,No,2,Yes,No,No
CUST02372,,Male,0,57.61,178.68,One year,No,Credit card,No,3,Yes,No,Yes
CUST02373,53.0,Female,10,103.99,12569.5,Month-to-month,Fiber optic,Credit card,No,5,No,Yes,No
CUST02374,40.0,Female,4,116.53,5638.06,One year,DSL,Bank transfer,No,2,No,No,Yes
CUST02375,52.0,Male,9,63.56,6916.33,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST02376,32.0,Male,1,75.93,709.86,One year,DSL,Mailed check,No,3,Yes,No,No
CUST02377,34.0,Male,2,82.86,1774.78,One year,No,Mailed check,No,1,Yes,No,No
CUST02378,58.0,Female,7,113.47,9529.1,One year,Fiber optic,Credit card,No,0,Yes,No,Yes
CUST02379,41.0,Female,9,45.68,4812.49,Two year,Fiber optic,Bank transfer,Yes,4,No,Yes,Yes
CUST02380,59.0,Male,4,81.12,4028.32,Month-to-month,No,Mailed check,No,2,Yes,No,Yes
CUST02381,60.0,Male,3,52.48,1975.04,Two year,DSL,Electronic check,No,0,No,No,No
CUST02382,62.0,Female,4,41.7,1906.07,Two year,No,Mailed check,No,2,No,Yes,No
CUST02383,65.0,Female,9,28.51,3071.25,One year,DSL,Mailed check,Yes,0,No,Yes,No
CUST02384,40.0,Male,5,82.07,4970.74,Two year,Fiber optic,Mailed check,No,0,No,Yes,No
CUST02385,34.0,Male,6,108.19,8023.25,Month-to-month,Fiber optic,Mailed check,No,0,Yes,No,No
CUST02386,48.0,Male,8,55.15,5455.55,Month-to-month,Fiber optic,Electronic check,No,3,No,Yes,Yes
CUST02387,37.0,Female,0,75.26,233.57,Two year,Fiber optic,Credit card,No,3,Yes,No,No
CUST02388,49.0,Female,3,84.21,3019.52,Two year,No,Electronic check,No,2,Yes,No,No
CUST02389,54.0,Male,8,61.47,6012.82,Month-to-month,DSL,Electronic check,Yes,1,Yes,No,Yes
CUST02390,53.0,Female,4,110.32,5491.13,One year,DSL,Credit card,No,3,Yes,Yes,No
CUST02391,37.0,Male,7,56.28,4741.73,Two year,DSL,Electronic check,No,2,Yes,No,No
CUST02392,27.0,Male,0,32.52,133.11,Two year,Fiber optic,Electronic check,No,2,No,Yes,Yes
CUST02393,40.0,Male,3,34.42,1251.19,Month-to-month,Fiber optic,Mailed check,No,4,Yes,Yes,No
CUST02394,25.0,Female,8,109.07,10399.76,Month-to-month,Fiber optic,Mailed check,No,2,No,Yes,No
CUST02395,63.0,Male,0,118.78,647.92,Month-to-month,No,Credit card,Yes,2,No,Yes,Yes
CUST02396,36.0,Female,0,48.9,243.14,One year,No,Mailed check,No,6,Yes,No,Yes
CUST02397,26.0,Male,3,34.37,1164.16,Two year,DSL,Credit card,No,2,Yes,Yes,Yes
CUST02398,19.0,Male,2,68.22,1734.85,One year,Fiber optic,Credit card,No,2,No,No,No
CUST02399,51.0,Male,6,90.94,6661.76,Two year,DSL,Bank transfer,No,2,Yes,Yes,Yes
CUST02400,50.0,Female,10,81.24,9769.17,Two year,No,Credit card,Yes,1,No,No,No
CUST02401,35.0,Male,2,115.09,2661.95,One year,No,Electronic check,No,3,Yes,Yes,Yes
CUST02402,22.0,Female,0,101.77,807.62,Month-to-month,No,Credit card,No,3,Yes,No,No
CUST02403,39.0,Male,10,106.88,12607.79,Month-to-month,Fiber optic,Bank transfer,No,1,No,No,No
CUST02404,34.0,Male,9,74.17,7980.71,Month-to-month,Fiber optic,Electronic check,Yes,0,Yes,No,Yes
CUST02405,53.0,Male,1,52.73,681.39,Month-to-month,Fiber optic,Bank transfer,Yes,9,No,No,Yes
CUST02406,49.0,Male,9,90.17,9911.81,Month-to-month,DSL,Mailed check,No,2,Yes,Yes,No
CUST02407,37.0,Male,3,63.91,2358.05,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,No
CUST02408,29.0,Male,0,48.78,180.8,Month-to-month,No,Credit card,No,1,No,Yes,Yes
CUST02409,68.0,Female,0,35.24,127.14,One year,Fiber optic,Bank transfer,No,2,Yes,No,No
CUST02410,41.0,Female,7,72.79,5917.72,Month-to-month,No,Credit card,Yes,0,No,No,No
CUST02411,53.0,Male,6,79.42,5746.93,Two year,No,Mailed check,No,0,No,Yes,No
CUST02412,25.0,Male,7,76.88,6339.0,One year,No,Electronic check,No,3,Yes,Yes,No
CUST02413,43.0,Male,3,31.67,1075.43,One year,Fiber optic,Credit card,No,3,No,Yes,No
CUST02414,19.0,Male,5,77.0,4428.02,Two year,DSL,Mailed check,No,1,No,Yes,Yes
CUST02415,44.0,Male,2,,915.87,Two year,DSL,Credit card,No,0,Yes,No,No
CUST02416,67.0,Female,10,86.36,10495.1,Two year,Fiber optic,Electronic check,No,2,No,No,No
CUST02417,38.0,Male,7,62.94,5422.17,Month-to-month,DSL,Mailed check,No,1,Yes,No,No
CUST02418,20.0,Male,3,104.86,3835.17,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,No
CUST02419,20.0,Male,2,97.82,2262.02,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,Yes,No
CUST02420,38.0,Male,3,92.43,3311.04,One year,No,Electronic check,No,1,Yes,No,Yes
CUST02421,26.0,Female,5,90.07,5477.52,Month-to-month,No,Mailed check,No,1,No,Yes,No
CUST02422,19.0,Male,10,76.05,9222.75,One year,DSL,Electronic check,No,6,Yes,Yes,Yes
CUST02423,57.0,Male,6,26.13,1903.99,Month-to-month,No,Credit card,No,1,Yes,Yes,No
CUST02424,41.0,Female,6,85.54,6396.15,One year,Fiber optic,Electronic check,No,1,Yes,No,No
CUST02425,33.0,Male,3,66.69,2501.09,One year,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST02426,64.0,Female,7,66.96,5725.05,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,No
CUST02427,24.0,Female,6,57.91,4280.42,One year,Fiber optic,Electronic check,No,3,Yes,No,No
CUST02428,67.0,Male,1,112.89,1327.84,Two year,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST02429,34.0,Female,7,44.96,3712.56,Two year,Fiber optic,Bank transfer,No,3,Yes,No,No
CUST02430,63.0,Male,8,51.67,5058.05,Month-to-month,DSL,Credit card,No,0,No,Yes,No
CUST02431,49.0,Female,4,116.29,5556.71,Two year,No,Mailed check,Yes,4,No,No,Yes
CUST02432,60.0,Male,3,101.0,3701.06,Month-to-month,No,Credit card,No,1,Yes,No,No
CUST02433,68.0,Male,3,21.43,762.36,Month-to-month,No,Bank transfer,No,0,Yes,Yes,No
CUST02434,33.0,Female,3,110.59,3912.43,Month-to-month,DSL,Bank transfer,No,1,Yes,Yes,No
CUST02435,67.0,Female,5,42.68,2604.39,Two year,Fiber optic,Electronic check,No,1,No,Yes,Yes
CUST02436,38.0,Female,10,90.59,10960.07,Month-to-month,DSL,Bank transfer,No,2,No,No,No
CUST02437,38.0,Female,3,75.31,2624.7,Month-to-month,Fiber optic,Credit card,Yes,2,No,Yes,No
CUST02438,35.0,Male,6,73.68,5167.45,Two year,No,Bank transfer,No,3,No,No,No
CUST02439,46.0,Male,6,91.78,6405.38,One year,DSL,Mailed check,No,0,No,Yes,No
CUST02440,26.0,Male,4,40.73,1860.65,Two year,No,Bank transfer,Yes,2,Yes,Yes,No
CUST02441,46.0,Male,4,35.92,1792.44,Month-to-month,Fiber optic,Bank transfer,No,1,No,No,No
CUST02442,46.0,Male,9,85.19,9090.7,Month-to-month,DSL,Credit card,No,2,Yes,Yes,No
CUST02443,57.0,Female,7,49.07,4174.13,Two year,DSL,Electronic check,No,0,No,No,No
CUST02444,61.0,Male,6,117.38,8301.37,One year,DSL,Electronic check,No,0,No,Yes,Yes
CUST02445,40.0,Male,6,65.15,4756.21,Two year,Fiber optic,Credit card,No,2,No,Yes,Yes
CUST02446,33.0,Male,5,31.18,1961.07,Two year,DSL,Electronic check,Yes,3,Yes,Yes,No
CUST02447,31.0,Female,6,88.57,6146.66,One year,Fiber optic,Mailed check,No,3,No,No,No
CUST02448,28.0,Female,6,50.62,3691.61,Month-to-month,Fiber optic,Mailed check,No,0,No,No,No
CUST02449,21.0,Female,9,34.87,3720.77,Month-to-month,Fiber optic,Electronic check,Yes,1,No,No,No
CUST02450,35.0,Male,1,62.29,591.55,Month-to-month,DSL,Credit card,No,1,Yes,Yes,No
CUST02451,32.0,Female,9,116.4,12277.54,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST02452,67.0,Male,1,61.15,686.68,Two year,DSL,Electronic check,No,2,No,Yes,No
CUST02453,46.0,Female,9,54.74,5925.2,One year,No,Bank transfer,No,1,Yes,Yes,No
CUST02454,36.0,Female,6,64.45,4697.59,Two year,Fiber optic,Electronic check,No,1,No,No,No
CUST02455,48.0,Male,9,21.23,2301.56,Two year,DSL,Mailed check,No,2,Yes,Yes,No
CUST02456,25.0,Male,6,33.32,2478.96,Two year,Fiber optic,Mailed check,No,1,No,No,No
CUST02457,41.0,Female,6,104.95,7338.47,Two year,Fiber optic,Bank transfer,No,0,Yes,Yes,No
CUST02458,,Male,4,117.78,5886.16,Two year,DSL,Mailed check,No,2,No,No,Yes
CUST02459,43.0,Female,0,35.81,220.91,Two year,Fiber optic,Credit card,No,1,Yes,Yes,No
CUST02460,38.0,Male,1,73.55,1041.72,Two year,Fiber optic,Bank transfer,No,4,No,Yes,No
CUST02461,69.0,Male,8,116.61,11143.7,Two year,DSL,Bank transfer,Yes,3,No,Yes,No
CUST02462,63.0,Male,7,35.67,2992.54,Two year,DSL,Bank transfer,No,1,No,No,No
CUST02463,50.0,Male,7,38.64,3228.04,Two year,Fiber optic,Credit card,No,1,No,Yes,No
CUST02464,47.0,Male,9,112.66,11894.99,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST02465,50.0,Male,0,90.56,350.47,Month-to-month,No,Electronic check,No,2,Yes,Yes,Yes
CUST02466,28.0,Female,5,35.21,2116.34,Month-to-month,DSL,Mailed check,No,5,No,Yes,No
CUST02467,38.0,Male,8,59.35,5709.77,Month-to-month,DSL,Electronic check,No,1,Yes,No,Yes
CUST02468,20.0,Female,7,25.64,2149.2,One year,Fiber optic,Bank transfer,No,4,No,No,No
CUST02469,42.0,Female,2,63.27,1333.54,Two year,Fiber optic,Electronic check,No,2,No,Yes,Yes
CUST02470,46.0,Female,3,97.78,3523.32,One year,Fiber optic,Mailed check,No,4,No,Yes,No
CUST02471,30.0,Male,2,75.4,1643.79,Month-to-month,DSL,Credit card,No,3,No,Yes,Yes
CUST02472,67.0,Male,5,84.74,5118.05,Two year,DSL,Mailed check,No,3,No,No,No
CUST02473,64.0,Male,8,52.69,4991.2,Two year,Fiber optic,Credit card,No,2,Yes,Yes,Yes
CUST02474,55.0,Female,7,,3143.48,Two year,Fiber optic,Credit card,No,3,Yes,No,No
CUST02475,45.0,Female,9,21.33,2285.75,Two year,DSL,Credit card,No,1,Yes,No,No
CUST02476,62.0,Male,3,102.12,3872.82,Month-to-month,DSL,Electronic check,No,4,Yes,No,Yes
CUST02477,25.0,Male,1,83.66,876.22,Month-to-month,No,Bank transfer,Yes,2,Yes,Yes,No
CUST02478,58.0,Female,7,42.94,3527.2,One year,No,Bank transfer,No,2,No,Yes,No
CUST02479,24.0,Male,7,61.85,5091.62,Month-to-month,DSL,Bank transfer,No,7,Yes,No,Yes
CUST02480,59.0,Female,10,100.13,11915.61,Month-to-month,DSL,Credit card,No,4,Yes,Yes,No
CUST02481,32.0,Female,5,73.87,4586.73,Two year,DSL,Electronic check,Yes,3,Yes,Yes,No
CUST02482,63.0,Female,7,50.02,4281.24,Two year,DSL,Electronic check,Yes,1,Yes,No,Yes
CUST02483,66.0,Male,8,46.73,,Month-to-month,Fiber optic,Electronic check,No,6,Yes,No,Yes
CUST02484,26.0,Male,0,41.77,172.46,Month-to-month,DSL,Mailed check,No,3,No,No,No
CUST02485,42.0,Female,8,102.36,9549.4,Month-to-month,Fiber optic,Electronic check,Yes,2,No,No,Yes
CUST02486,,Female,1,78.18,993.8,Month-to-month,Fiber optic,Electronic check,No,4,Yes,Yes,No
CUST02487,43.0,Male,0,90.91,658.22,Two year,No,Electronic check,Yes,1,No,No,Yes
CUST02488,62.0,Male,7,106.0,8971.3,Month-to-month,Fiber optic,Bank transfer,No,0,No,No,No
CUST02489,48.0,Female,7,118.67,9968.9,Two year,DSL,Credit card,No,2,Yes,No,No
CUST02490,37.0,Female,10,44.96,5522.56,Two year,DSL,Mailed check,Yes,0,No,Yes,No
CUST02491,33.0,Female,3,38.1,1263.04,One year,No,Bank transfer,No,3,Yes,No,Yes
CUST02492,28.0,Female,7,66.2,5754.91,Two year,No,Electronic check,No,1,Yes,Yes,No
CUST02493,57.0,Male,6,23.53,1662.28,Month-to-month,Fiber optic,Credit card,Yes,0,No,Yes,Yes
CUST02494,38.0,Male,1,99.16,1120.4,One year,DSL,Credit card,Yes,2,Yes,Yes,No
CUST02495,44.0,Female,4,108.36,5365.5,One year,No,Credit card,No,2,No,No,Yes
CUST02496,43.0,Female,9,88.6,9423.37,One year,DSL,Credit card,No,1,Yes,No,No
CUST02497,47.0,Male,3,46.81,1744.05,Month-to-month,DSL,Electronic check,No,0,Yes,No,Yes
CUST02498,62.0,Male,2,32.33,743.45,Month-to-month,No,Mailed check,No,2,Yes,Yes,Yes
CUST02499,68.0,Female,0,58.22,503.21,Month-to-month,No,Electronic check,No,3,Yes,No,No
CUST02500,39.0,Male,4,103.32,4755.86,One year,Fiber optic,Credit card,No,4,No,No,No
CUST02501,60.0,Male,9,54.79,6059.14,Two year,DSL,Electronic check,No,0,Yes,No,Yes
CUST02502,57.0,Female,7,23.44,2010.25,One year,Fiber optic,Credit card,No,2,Yes,Yes,Yes
CUST02503,47.0,Female,8,47.44,4460.1,Two year,Fiber optic,Electronic check,No,1,No,No,No
CUST02504,67.0,Female,6,118.97,8485.98,Month-to-month,Fiber optic,Mailed check,No,1,Yes,No,No
CUST02505,28.0,Male,10,87.66,10311.05,Two year,Fiber optic,Credit card,No,5,Yes,No,No
CUST02506,24.0,Female,0,110.07,,One year,No,Electronic check,No,1,No,Yes,Yes
CUST02507,62.0,Female,0,97.48,854.19,Month-to-month,DSL,Bank transfer,No,1,Yes,No,No
CUST02508,40.0,Female,0,73.97,257.07,One year,DSL,Mailed check,No,1,Yes,Yes,No
CUST02509,61.0,Female,1,34.88,367.97,One year,DSL,Bank transfer,No,6,No,No,Yes
CUST02510,64.0,Male,0,54.87,413.29,Month-to-month,Fiber optic,Electronic check,No,2,Yes,No,No
CUST02511,21.0,Male,3,78.37,2801.74,Two year,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST02512,63.0,Male,9,107.05,11457.79,Two year,Fiber optic,Mailed check,No,2,Yes,Yes,Yes
CUST02513,41.0,Male,8,46.88,4528.63,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,Yes
CUST02514,44.0,Female,3,32.14,1117.23,One year,No,Electronic check,No,3,Yes,Yes,Yes
CUST02515,50.0,Female,3,75.88,2653.79,Month-to-month,DSL,Mailed check,No,0,Yes,No,No
CUST02516,65.0,Female,6,37.66,2780.92,Two year,DSL,Mailed check,No,3,No,Yes,No
CUST02517,19.0,Female,10,81.03,9671.1,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST02518,42.0,Male,8,46.36,4506.5,Month-to-month,DSL,Electronic check,Yes,0,No,No,Yes
CUST02519,53.0,Male,6,43.11,3013.38,One year,Fiber optic,Credit card,Yes,1,Yes,No,No
CUST02520,55.0,Male,0,59.92,323.16,Month-to-month,Fiber optic,Electronic check,No,3,Yes,No,No
CUST02521,53.0,Male,0,79.32,500.6,Month-to-month,DSL,Electronic check,No,1,No,Yes,Yes
CUST02522,25.0,Male,3,74.53,2579.02,Month-to-month,DSL,Mailed check,No,1,No,Yes,No
CUST02523,33.0,Female,3,44.48,1580.49,Month-to-month,Fiber optic,Bank transfer,No,0,Yes,No,Yes
CUST02524,36.0,Female,0,109.1,824.65,Month-to-month,DSL,Bank transfer,Yes,3,Yes,Yes,No
CUST02525,59.0,Male,5,31.0,1797.26,Two year,DSL,Electronic check,No,4,No,Yes,No
CUST02526,32.0,Male,9,23.97,2588.35,Two year,Fiber optic,Credit card,No,3,No,Yes,No
CUST02527,29.0,Female,1,80.27,848.47,One year,DSL,Electronic check,Yes,2,Yes,Yes,No
CUST02528,67.0,Male,10,32.36,3865.27,One year,Fiber optic,Credit card,No,2,No,Yes,No
CUST02529,18.0,Female,4,70.49,3330.76,One year,Fiber optic,Credit card,No,1,Yes,Yes,Yes
CUST02530,69.0,Female,7,115.16,9780.71,Month-to-month,No,Electronic check,No,1,Yes,Yes,No
CUST02531,53.0,Female,2,89.85,2300.43,Month-to-month,No,Mailed check,No,3,Yes,Yes,Yes
CUST02532,60.0,Male,8,81.74,7847.0,One year,DSL,Mailed check,No,3,Yes,Yes,Yes
CUST02533,33.0,Female,6,77.48,5423.39,Month-to-month,DSL,Credit card,No,3,No,Yes,No
CUST02534,19.0,Male,8,37.97,3728.78,One year,Fiber optic,Bank transfer,Yes,2,Yes,Yes,No
CUST02535,56.0,Female,0,63.27,260.49,One year,Fiber optic,Mailed check,No,4,Yes,No,Yes
CUST02536,61.0,Male,4,54.26,2629.95,One year,DSL,Mailed check,No,4,Yes,Yes,No
CUST02537,56.0,Male,2,115.29,2785.83,Two year,Fiber optic,Credit card,Yes,1,Yes,No,No
CUST02538,25.0,Female,3,44.24,1536.09,Two year,Fiber optic,Credit card,No,1,No,No,No
CUST02539,56.0,Female,3,67.15,2600.0,Two year,Fiber optic,Credit card,No,2,No,Yes,Yes
CUST02540,57.0,Female,10,113.79,13775.47,Two year,Fiber optic,Mailed check,No,1,No,No,No
CUST02541,52.0,Female,6,98.91,7103.45,Month-to-month,DSL,Mailed check,No,4,Yes,Yes,No
CUST02542,57.0,Female,9,116.43,12535.28,Two year,DSL,Bank transfer,No,1,No,Yes,No
CUST02543,61.0,Male,10,80.83,9501.8,One year,DSL,Bank transfer,No,2,No,No,No
CUST02544,49.0,Female,7,53.39,4574.27,One year,DSL,Electronic check,No,2,Yes,No,No
CUST02545,23.0,Female,10,102.65,12061.79,One year,No,Credit card,No,2,Yes,No,No
CUST02546,43.0,Female,9,49.15,5220.36,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,No
CUST02547,22.0,Female,4,36.49,1678.1,Two year,DSL,Bank transfer,No,8,Yes,No,No
CUST02548,39.0,Male,9,90.62,9552.22,Two year,DSL,Credit card,No,1,Yes,No,No
CUST02549,39.0,Female,6,83.89,6205.97,One year,Fiber optic,Credit card,No,3,No,No,Yes
CUST02550,21.0,Male,2,107.88,2852.1,Month-to-month,Fiber optic,Electronic check,No,3,Yes,Yes,No
CUST02551,36.0,Male,2,116.17,2875.67,Two year,Fiber optic,Credit card,No,0,Yes,Yes,No
CUST02552,24.0,Female,2,105.71,2776.52,Month-to-month,No,Bank transfer,No,5,No,No,No
CUST02553,59.0,Male,3,26.02,964.04,Month-to-month,Fiber optic,Electronic check,No,2,Yes,Yes,Yes
CUST02554,66.0,Female,5,86.44,5282.64,One year,DSL,Mailed check,No,2,No,No,No
CUST02555,22.0,Male,4,98.46,4956.26,Two year,Fiber optic,Electronic check,No,2,Yes,No,Yes
CUST02556,67.0,Male,7,118.17,9637.24,Month-to-month,No,Credit card,No,2,Yes,No,Yes
CUST02557,45.0,Female,4,57.47,2605.07,Two year,DSL,Credit card,Yes,0,No,Yes,No
CUST02558,33.0,Female,10,37.0,4341.06,Two year,DSL,Bank transfer,No,3,No,Yes,No
CUST02559,22.0,Female,4,105.28,5001.54,One year,Fiber optic,Credit card,No,2,Yes,Yes,Yes
CUST02560,44.0,Female,9,51.75,5728.05,Month-to-month,DSL,Mailed check,No,0,Yes,Yes,No
CUST02561,59.0,Female,1,79.82,1134.95,Month-to-month,Fiber optic,Bank transfer,Yes,3,No,Yes,No
CUST02562,54.0,Male,10,58.99,7179.07,Month-to-month,No,Credit card,No,3,Yes,No,Yes
CUST02563,21.0,Male,10,60.24,7193.66,Month-to-month,DSL,Mailed check,Yes,2,No,Yes,No
CUST02564,22.0,Male,4,93.24,4656.74,Month-to-month,Fiber optic,Bank transfer,No,0,No,No,No
CUST02565,39.0,Female,6,56.15,3948.17,Month-to-month,DSL,Credit card,No,1,Yes,No,No
CUST02566,33.0,Female,1,89.3,1117.33,Month-to-month,DSL,Mailed check,Yes,0,Yes,No,No
CUST02567,30.0,Male,5,21.45,1318.79,Month-to-month,Fiber optic,Mailed check,No,2,Yes,No,No
CUST02568,32.0,Female,6,52.47,3649.65,Month-to-month,DSL,Electronic check,No,4,Yes,Yes,No
CUST02569,59.0,Female,4,51.91,2608.29,Month-to-month,Fiber optic,Bank transfer,No,0,Yes,No,No
CUST02570,65.0,Male,8,94.87,9237.26,Two year,DSL,Electronic check,No,1,Yes,No,No
CUST02571,39.0,Male,3,51.46,1862.95,One year,DSL,Mailed check,No,3,Yes,No,No
CUST02572,64.0,Female,9,83.33,8780.58,Month-to-month,DSL,Electronic check,No,0,No,Yes,No
CUST02573,34.0,Female,0,88.84,636.76,Month-to-month,No,Electronic check,No,0,Yes,Yes,No
CUST02574,42.0,Female,7,85.84,7183.08,Two year,DSL,Electronic check,No,2,No,No,No
CUST02575,30.0,Male,7,80.33,6861.39,Month-to-month,DSL,Bank transfer,No,3,No,Yes,No
CUST02576,51.0,Female,6,61.37,4247.59,Two year,Fiber optic,Credit card,No,3,No,Yes,No
CUST02577,68.0,Male,7,57.34,4841.91,Two year,Fiber optic,Electronic check,Yes,3,Yes,Yes,No
CUST02578,49.0,Male,1,76.46,893.17,Month-to-month,DSL,Credit card,No,1,No,Yes,No
CUST02579,36.0,Female,2,26.39,622.19,One year,No,Bank transfer,No,4,No,No,No
CUST02580,51.0,Male,8,107.57,10337.77,One year,No,Credit card,No,0,Yes,Yes,Yes
CUST02581,24.0,Female,0,102.52,383.63,Month-to-month,Fiber optic,Bank transfer,Yes,1,Yes,Yes,No
CUST02582,63.0,Male,7,54.64,4732.92,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,Yes
CUST02583,44.0,Female,7,76.68,6535.23,One year,No,Bank transfer,No,1,Yes,Yes,No
CUST02584,41.0,Female,6,113.21,7868.81,Two year,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST02585,48.0,Male,10,47.17,5541.71,Month-to-month,No,Bank transfer,Yes,2,Yes,Yes,No
CUST02586,50.0,Female,4,94.24,4359.72,Month-to-month,DSL,Credit card,No,2,No,Yes,No
CUST02587,22.0,Male,3,28.29,974.26,Month-to-month,Fiber optic,Electronic check,No,1,Yes,No,No
CUST02588,53.0,Female,9,72.34,7808.91,One year,No,Mailed check,No,3,No,Yes,Yes
CUST02589,30.0,Male,9,108.38,11728.91,Two year,DSL,Electronic check,No,3,Yes,No,Yes
CUST02590,54.0,Male,9,75.17,7958.49,Month-to-month,DSL,Credit card,No,1,Yes,Yes,No
CUST02591,60.0,Male,9,81.62,9046.93,Two year,Fiber optic,Electronic check,No,1,Yes,No,Yes
CUST02592,59.0,Male,5,110.75,6860.66,Month-to-month,No,Electronic check,No,1,Yes,Yes,No
CUST02593,46.0,Female,10,91.53,11056.6,Two year,DSL,Bank transfer,No,0,Yes,No,No
